??????????,season,track,episode
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 10 - ครอบครัวทั้งสองของฉันมีพลังมากเกินไป"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 11 - การค้าขายเพื่อคุณนาย"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 12 - การผจญภัยนั้นไร้ที่สิ้นสุดเหมือนอาหาร"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 13 - พวกพ้องใหม่ที่ไม่ธรรมดา"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 14 - แยกชิ้นส่วนเอิร์ธดราก้อน"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 16 - The Dungeon with Ready-Made Food"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 17 - Is the Enemy Monsters or Hunger?"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 18 - Online Grocery Levels Up"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 19 - Street Snacking Heaven"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 20 - Do Blacksmiths Dream of BBQ?"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 21 - A Vacation Along with Subjugation"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 22 - Dinner Starts with One Dish"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 23 - Fight?! The Great Sea Battle"
"Campfire Cooking in Another World with My Absurd Skill [สกิลสุดพิสดารกับมื้ออาหารในต่างโลก]","Season 1","พากย์ไทย","ตอน 24 - A New Return"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 1 - สุนัขกับเลื่อยยนต์"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 2 - มาเยือนโตเกียว"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 3 - เบาะแสของน้องเหมียว"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 4 - ช่วยกลับมา"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 5 - ปิศาจปืน"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 6 - ฆ่าเด็นจิ"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 7 - รสชาติของการจูบ"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 8 - ปืน"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 9 - จากเกียวโต"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 10 - แผลช้ำซ้ำซาก"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 11 - ภารกิจเริ่มต้น"
"Chainsaw Man [เชนซอว์แมน]","Season 1","พากย์ไทย","ตอน 12 - ดาบคาตานะ ปะทะ เลื่อยยนต์"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 1 - Ghost Maiden"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 2 - Maiden of a Chance Meeting"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 3 - Maiden of Dusk"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 4 - Maiden of Dawn"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 5 - Maiden of Longing"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 6 - Maiden of Vengeance"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 7 - Maiden of Oblivion"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 8 - The Maiden of Recollection"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 9 - Maiden of Hatred"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 10 - Maiden of Loss"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 11 - Maiden of Bitter Tears"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 12 - The Dusk Maiden"
"Dusk Maiden of Amnesia [คนสืบผี]","Season 1","พากย์ไทย","ตอน 13"
"Eden of the East [อีเดน ออฟ ดิ อีสท์]","Season 1","พากย์ไทย","ตอน 1 - I Picked Up a Prince"
"Eden of the East [อีเดน ออฟ ดิ อีสท์]","Season 1","พากย์ไทย","ตอน 2 - Melancholy Monday"
"Eden of the East [อีเดน ออฟ ดิ อีสท์]","Season 1","พากย์ไทย","ตอน 3 - On the Night of the Late Show"
"Eden of the East [อีเดน ออฟ ดิ อีสท์]","Season 1","พากย์ไทย","ตอน 4 - Real Reality, Fabricated Reality"
"Eden of the East [อีเดน ออฟ ดิ อีสท์]","Season 1","พากย์ไทย","ตอน 5 - This is No Time to Be Thinking About That..."
"Eden of the East [อีเดน ออฟ ดิ อีสท์]","Season 1","พากย์ไทย","ตอน 6 - Eden of the East"
"Eden of the East [อีเดน ออฟ ดิ อีสท์]","Season 1","พากย์ไทย","ตอน 7 - Flight of the Black Swan"
